_key,_from,_to,exposure
22995,persons/3275,persons/3162,CLOSE
22996,persons/6196,persons/4643,DISTANT
22997,persons/6782,persons/9982,CASUAL
22998,persons/6130,persons/4760,CLOSE
22999,persons/2981,persons/7670,CASUAL
23000,persons/8319,persons/2178,CLOSE
23001,persons/9628,persons/4677,DISTANT
23002,persons/7251,persons/2303,CASUAL
23003,persons/726,persons/2106,DISTANT
23004,persons/914,persons/8265,CLOSE
23005,persons/1449,persons/8599,CASUAL
23006,persons/4050,persons/4275,DISTANT
23007,persons/5549,persons/3343,CASUAL
23008,persons/8549,persons/3519,CASUAL
23009,persons/2402,persons/1341,CASUAL
23010,persons/1183,persons/6723,CLOSE
23011,persons/9477,persons/2313,CLOSE
23012,persons/2378,persons/1678,CASUAL
23013,persons/453,persons/8015,DISTANT
23014,persons/6259,persons/2849,CASUAL
23015,persons/5856,persons/4413,CLOSE
23016,persons/4039,persons/1553,CLOSE
23017,persons/2693,persons/9044,CASUAL
23018,persons/1403,persons/8609,CASUAL
23019,persons/5375,persons/3097,CASUAL
23020,persons/7100,persons/2247,CLOSE
23021,persons/7681,persons/8169,CASUAL
23022,persons/1537,persons/7324,DISTANT
23023,persons/5328,persons/3556,DISTANT
23024,persons/9834,persons/1152,CASUAL
23025,persons/3096,persons/4194,CLOSE
23026,persons/5845,persons/6060,CASUAL
23027,persons/3439,persons/6212,CLOSE
23028,persons/7718,persons/5681,CASUAL
23029,persons/8911,persons/6769,CASUAL
23030,persons/6822,persons/1559,CASUAL
23031,persons/7493,persons/8561,DISTANT
23032,persons/7513,persons/800,DISTANT
23033,persons/2585,persons/6711,CLOSE
23034,persons/8735,persons/2247,CLOSE
23035,persons/6839,persons/5682,DISTANT
23036,persons/3160,persons/3192,CASUAL
23037,persons/8925,persons/7539,DISTANT
23038,persons/7129,persons/9095,CASUAL
23039,persons/3525,persons/2014,CASUAL
23040,persons/6205,persons/7920,CLOSE
23041,persons/9388,persons/5794,DISTANT
23042,persons/3417,persons/6808,CLOSE
23043,persons/6763,persons/2333,CASUAL
23044,persons/3545,persons/8494,CLOSE
23045,persons/8173,persons/3443,CLOSE
23046,persons/9784,persons/7442,CLOSE
23047,persons/9210,persons/3552,CLOSE
23048,persons/9454,persons/6901,CASUAL
23049,persons/2813,persons/1331,CASUAL
23050,persons/4404,persons/8279,DISTANT
23051,persons/7291,persons/1588,CLOSE
23052,persons/1671,persons/4475,DISTANT
23053,persons/7390,persons/937,DISTANT
23054,persons/83,persons/4255,DISTANT
23055,persons/5786,persons/6978,CLOSE
23056,persons/7638,persons/9366,CLOSE
23057,persons/8257,persons/8564,CASUAL
23058,persons/8885,persons/2257,DISTANT
23059,persons/1111,persons/1099,CLOSE
23060,persons/1355,persons/7435,CLOSE
23061,persons/3605,persons/8620,CASUAL
23062,persons/2903,persons/2495,CASUAL
23063,persons/4737,persons/278,CLOSE
23064,persons/659,persons/7923,CASUAL
23065,persons/7764,persons/3761,DISTANT
23066,persons/8408,persons/1963,CASUAL
23067,persons/4390,persons/5984,DISTANT
23068,persons/3245,persons/3230,DISTANT
23069,persons/7420,persons/1212,CASUAL
23070,persons/7697,persons/7536,CASUAL
23071,persons/1345,persons/3270,DISTANT
23072,persons/8654,persons/3937,CASUAL
23073,persons/8911,persons/6249,DISTANT
23074,persons/9696,persons/768,CASUAL
23075,persons/2757,persons/1443,CASUAL
23076,persons/4278,persons/5369,CASUAL
23077,persons/5426,persons/7157,CLOSE
23078,persons/225,persons/9013,CASUAL
23079,persons/6306,persons/9818,CASUAL
23080,persons/1367,persons/9397,CASUAL
23081,persons/5337,persons/1867,CLOSE
23082,persons/6740,persons/1241,DISTANT
23083,persons/3063,persons/9901,CASUAL
23084,persons/1173,persons/1743,CLOSE
23085,persons/7908,persons/7711,DISTANT
23086,persons/9910,persons/6360,CASUAL
23087,persons/7271,persons/4168,DISTANT
23088,persons/1579,persons/98,CASUAL
23089,persons/3378,persons/7946,DISTANT
23090,persons/1091,persons/3992,CASUAL
23091,persons/786,persons/3582,DISTANT
23092,persons/7625,persons/6498,CASUAL
23093,persons/4012,persons/2491,CLOSE
23094,persons/4831,persons/5739,CASUAL
23095,persons/4329,persons/1739,DISTANT
23096,persons/7581,persons/4858,CLOSE
23097,persons/785,persons/229,CLOSE
23098,persons/5434,persons/1951,CLOSE
23099,persons/4648,persons/5125,CASUAL
23100,persons/6454,persons/759,CASUAL
23101,persons/2345,persons/5113,CASUAL
23102,persons/8801,persons/5537,CASUAL
23103,persons/1966,persons/8375,CLOSE
23104,persons/4203,persons/9828,DISTANT
23105,persons/4748,persons/8454,CLOSE
23106,persons/4849,persons/1224,CLOSE
23107,persons/248,persons/7465,DISTANT
23108,persons/7827,persons/7271,CASUAL
23109,persons/3629,persons/9356,CLOSE
23110,persons/6935,persons/203,CASUAL
23111,persons/6445,persons/5851,DISTANT
23112,persons/7362,persons/3247,DISTANT
23113,persons/3717,persons/8234,CLOSE
23114,persons/638,persons/6418,CASUAL
23115,persons/5629,persons/1897,CASUAL
23116,persons/6923,persons/6658,CLOSE
23117,persons/3792,persons/3807,CLOSE
23118,persons/6465,persons/3866,CASUAL
23119,persons/81,persons/7665,CASUAL
23120,persons/3270,persons/1925,CLOSE
23121,persons/4168,persons/7780,DISTANT
23122,persons/3409,persons/5420,DISTANT
23123,persons/6231,persons/8136,CLOSE
23124,persons/3113,persons/4020,DISTANT
23125,persons/3277,persons/6434,DISTANT
23126,persons/1978,persons/13,CASUAL
23127,persons/4591,persons/4146,CASUAL
23128,persons/5100,persons/5557,CASUAL
23129,persons/1585,persons/2562,DISTANT
23130,persons/2052,persons/6276,DISTANT
23131,persons/6164,persons/4444,CASUAL
23132,persons/9938,persons/5812,CASUAL
23133,persons/7939,persons/1515,DISTANT
23134,persons/714,persons/1688,CASUAL
23135,persons/1674,persons/2931,DISTANT
23136,persons/4676,persons/3516,CLOSE
23137,persons/7907,persons/1097,DISTANT
23138,persons/5143,persons/1561,CASUAL
23139,persons/7423,persons/5985,CASUAL
23140,persons/2030,persons/3058,DISTANT
23141,persons/7164,persons/9348,CLOSE
23142,persons/948,persons/9855,CASUAL
23143,persons/2858,persons/7420,CLOSE
23144,persons/4287,persons/6591,DISTANT
23145,persons/9128,persons/5843,DISTANT
23146,persons/5171,persons/6439,CLOSE
23147,persons/1436,persons/5219,DISTANT
23148,persons/4985,persons/9997,CLOSE
23149,persons/8756,persons/8021,DISTANT
23150,persons/111,persons/4753,CLOSE
23151,persons/98,persons/7085,CASUAL
23152,persons/6925,persons/1918,DISTANT
23153,persons/9253,persons/3421,CASUAL
23154,persons/4636,persons/1864,DISTANT
23155,persons/5235,persons/280,CASUAL
23156,persons/1739,persons/276,CLOSE
23157,persons/5218,persons/9202,CASUAL
23158,persons/6514,persons/5131,CLOSE
23159,persons/5114,persons/3705,CASUAL
23160,persons/8548,persons/315,CLOSE
23161,persons/9121,persons/6306,CLOSE
23162,persons/3965,persons/3179,CLOSE
23163,persons/9638,persons/561,DISTANT
23164,persons/8811,persons/9872,DISTANT
23165,persons/8869,persons/8527,DISTANT
23166,persons/7638,persons/8867,DISTANT
23167,persons/4258,persons/1046,DISTANT
23168,persons/2825,persons/5768,DISTANT
23169,persons/7524,persons/9628,DISTANT
23170,persons/9549,persons/5291,DISTANT
23171,persons/6085,persons/9916,DISTANT
23172,persons/8480,persons/8737,DISTANT
23173,persons/8059,persons/2692,DISTANT
23174,persons/7997,persons/1382,CASUAL
23175,persons/9707,persons/458,CASUAL
23176,persons/5434,persons/5526,CASUAL
23177,persons/6290,persons/1195,CLOSE
23178,persons/1228,persons/1666,CLOSE
23179,persons/4085,persons/9024,DISTANT
23180,persons/6250,persons/9255,DISTANT
23181,persons/2374,persons/3248,CASUAL
23182,persons/7559,persons/4268,CLOSE
23183,persons/2818,persons/4770,CLOSE
23184,persons/5780,persons/5619,CLOSE
23185,persons/9286,persons/3853,CLOSE
23186,persons/4204,persons/9419,CLOSE
23187,persons/9407,persons/4555,CASUAL
23188,persons/1741,persons/9905,CLOSE
23189,persons/4472,persons/9659,CLOSE
23190,persons/8395,persons/1691,DISTANT
23191,persons/1475,persons/5332,DISTANT
23192,persons/4673,persons/101,CASUAL
23193,persons/5745,persons/9262,DISTANT
23194,persons/3036,persons/2864,CASUAL
23195,persons/7773,persons/5866,CASUAL
23196,persons/4147,persons/7331,CASUAL
23197,persons/7722,persons/315,CASUAL
23198,persons/7896,persons/6124,DISTANT
23199,persons/3192,persons/2541,CLOSE
23200,persons/4172,persons/2408,DISTANT
23201,persons/1847,persons/7258,CLOSE
23202,persons/6100,persons/2429,CLOSE
23203,persons/3623,persons/9889,DISTANT
23204,persons/4886,persons/6079,CASUAL
23205,persons/9381,persons/4533,DISTANT
23206,persons/3232,persons/6430,CLOSE
23207,persons/1336,persons/3944,CASUAL
23208,persons/8447,persons/8855,CLOSE
23209,persons/4384,persons/9249,CASUAL
23210,persons/9927,persons/9815,CASUAL
23211,persons/1393,persons/3947,DISTANT
23212,persons/9482,persons/6669,CASUAL
23213,persons/108,persons/686,CASUAL
23214,persons/5852,persons/2668,CLOSE
23215,persons/8894,persons/1388,CLOSE
23216,persons/192,persons/8949,CLOSE
23217,persons/9123,persons/9880,CLOSE
23218,persons/3231,persons/2904,CLOSE
23219,persons/8726,persons/2920,CASUAL
23220,persons/2418,persons/2327,CASUAL
23221,persons/7936,persons/282,DISTANT
23222,persons/3292,persons/1009,CLOSE
23223,persons/5914,persons/4760,DISTANT
23224,persons/1308,persons/7711,CASUAL
23225,persons/9175,persons/5177,DISTANT
23226,persons/6397,persons/547,CASUAL
23227,persons/3249,persons/779,CLOSE
23228,persons/3758,persons/7355,CLOSE
23229,persons/2178,persons/3512,CLOSE
23230,persons/2412,persons/416,CASUAL
23231,persons/9107,persons/2686,CASUAL
23232,persons/2982,persons/5199,CLOSE
23233,persons/1297,persons/6895,CLOSE
23234,persons/1354,persons/392,CASUAL
23235,persons/2669,persons/9445,CASUAL
23236,persons/9754,persons/489,CASUAL
23237,persons/922,persons/9089,DISTANT
23238,persons/216,persons/8506,DISTANT
23239,persons/7416,persons/6641,CASUAL
23240,persons/3310,persons/928,DISTANT
23241,persons/8416,persons/7712,CASUAL
23242,persons/9913,persons/8144,DISTANT
23243,persons/3435,persons/444,DISTANT
23244,persons/6904,persons/8093,CASUAL
23245,persons/1244,persons/4478,CLOSE
23246,persons/2584,persons/6333,CLOSE
23247,persons/298,persons/770,CLOSE
23248,persons/4708,persons/4615,CLOSE
23249,persons/5240,persons/358,DISTANT
23250,persons/4016,persons/8737,DISTANT
23251,persons/6306,persons/9628,CLOSE
23252,persons/7508,persons/7917,CLOSE
23253,persons/5269,persons/1372,CLOSE
23254,persons/9606,persons/7725,CASUAL
23255,persons/2587,persons/9262,CASUAL
23256,persons/1247,persons/5219,DISTANT
23257,persons/9271,persons/896,CASUAL
23258,persons/4781,persons/2631,CLOSE
23259,persons/2359,persons/6024,DISTANT
23260,persons/5532,persons/7803,DISTANT
23261,persons/5020,persons/6526,CLOSE
23262,persons/5388,persons/4091,CASUAL
23263,persons/4050,persons/8966,CASUAL
23264,persons/1238,persons/5252,CASUAL
23265,persons/3509,persons/6490,CLOSE
23266,persons/2675,persons/8678,CASUAL
23267,persons/7021,persons/6472,CASUAL
23268,persons/1485,persons/1467,CLOSE
23269,persons/8539,persons/4268,CASUAL
23270,persons/5664,persons/2937,CLOSE
23271,persons/5203,persons/6888,DISTANT
23272,persons/1231,persons/3292,CASUAL
23273,persons/6090,persons/9694,DISTANT
23274,persons/8716,persons/1361,CLOSE
23275,persons/1638,persons/6740,CASUAL
23276,persons/5622,persons/5352,DISTANT
23277,persons/4638,persons/5236,CLOSE
23278,persons/7642,persons/4022,CASUAL
23279,persons/7290,persons/3841,CASUAL
23280,persons/3158,persons/4886,DISTANT
23281,persons/484,persons/811,CLOSE
23282,persons/1273,persons/5747,CLOSE
23283,persons/1956,persons/433,CASUAL
23284,persons/8111,persons/7183,DISTANT
23285,persons/4538,persons/8878,DISTANT
23286,persons/8334,persons/249,CLOSE
23287,persons/3040,persons/1311,CLOSE
23288,persons/9334,persons/319,CLOSE
23289,persons/353,persons/4946,DISTANT
23290,persons/7200,persons/4558,CLOSE
23291,persons/3266,persons/9949,CASUAL
23292,persons/4095,persons/2562,DISTANT
23293,persons/9671,persons/4688,DISTANT
23294,persons/6323,persons/561,CLOSE
23295,persons/1205,persons/3680,DISTANT
23296,persons/9533,persons/8483,CASUAL
23297,persons/7234,persons/1598,CLOSE
23298,persons/4651,persons/9682,CASUAL
23299,persons/9466,persons/7932,CASUAL
23300,persons/4119,persons/1657,CASUAL
23301,persons/683,persons/1801,CLOSE
23302,persons/2901,persons/3364,CLOSE
23303,persons/7061,persons/4555,DISTANT
23304,persons/5526,persons/1586,CASUAL
23305,persons/9614,persons/8526,CASUAL
23306,persons/9845,persons/7932,CASUAL
23307,persons/7273,persons/3589,CLOSE
23308,persons/6615,persons/2714,DISTANT
23309,persons/5166,persons/8309,DISTANT
23310,persons/5025,persons/3248,CLOSE
23311,persons/116,persons/5349,CLOSE
23312,persons/5320,persons/4237,DISTANT
23313,persons/2859,persons/9585,CASUAL
23314,persons/4095,persons/7212,DISTANT
23315,persons/1301,persons/8412,CLOSE
23316,persons/8106,persons/2842,CLOSE
23317,persons/5494,persons/7141,CLOSE
23318,persons/9113,persons/8243,CASUAL
23319,persons/2293,persons/4646,DISTANT
23320,persons/2626,persons/2313,CLOSE
23321,persons/1949,persons/5979,CASUAL
23322,persons/3639,persons/1613,CLOSE
23323,persons/6128,persons/7857,DISTANT
23324,persons/4403,persons/4645,CASUAL
23325,persons/532,persons/3535,DISTANT
23326,persons/1825,persons/2959,CASUAL
23327,persons/1664,persons/163,CASUAL
23328,persons/961,persons/5190,CLOSE
23329,persons/3942,persons/7338,DISTANT
23330,persons/4502,persons/6646,CLOSE
23331,persons/8484,persons/3201,CASUAL
23332,persons/3836,persons/3374,DISTANT
23333,persons/2701,persons/3518,DISTANT
23334,persons/4009,persons/4945,CASUAL
23335,persons/4400,persons/9956,CLOSE
23336,persons/8736,persons/4064,DISTANT
23337,persons/2292,persons/7962,DISTANT
23338,persons/8435,persons/2258,CASUAL
23339,persons/3589,persons/6289,CLOSE
23340,persons/5440,persons/8564,CASUAL
23341,persons/9269,persons/6742,CLOSE
23342,persons/2173,persons/1649,CASUAL
23343,persons/9745,persons/9677,CASUAL
23344,persons/3543,persons/6347,CLOSE
23345,persons/7686,persons/4582,CLOSE
23346,persons/8323,persons/5938,DISTANT
23347,persons/8187,persons/7369,DISTANT
23348,persons/2807,persons/8966,CASUAL
23349,persons/5912,persons/5519,DISTANT
23350,persons/4705,persons/9533,DISTANT
23351,persons/5369,persons/3976,CASUAL
23352,persons/4882,persons/819,CLOSE
23353,persons/8169,persons/4056,DISTANT
23354,persons/5150,persons/2819,CLOSE
23355,persons/8769,persons/8030,CASUAL
23356,persons/4980,persons/3031,CLOSE
23357,persons/5488,persons/7150,DISTANT
23358,persons/5993,persons/4243,CLOSE
23359,persons/2372,persons/1038,CLOSE
23360,persons/150,persons/9939,DISTANT
23361,persons/4643,persons/2618,DISTANT
23362,persons/6001,persons/6740,CASUAL
23363,persons/9925,persons/2974,CLOSE
23364,persons/2772,persons/853,CASUAL
23365,persons/3955,persons/3384,DISTANT
23366,persons/6250,persons/2038,CLOSE
23367,persons/8091,persons/3003,DISTANT
23368,persons/6262,persons/2399,CASUAL
23369,persons/1476,persons/3976,CLOSE
23370,persons/1744,persons/5471,DISTANT
23371,persons/7849,persons/4040,CASUAL
23372,persons/913,persons/9789,CLOSE
23373,persons/762,persons/9523,CLOSE
23374,persons/1661,persons/8518,CLOSE
23375,persons/9422,persons/9340,DISTANT
23376,persons/3626,persons/530,CLOSE
23377,persons/5146,persons/6984,CASUAL
23378,persons/2742,persons/7108,CASUAL
23379,persons/9598,persons/1878,DISTANT
23380,persons/49,persons/7386,CASUAL
23381,persons/5891,persons/607,DISTANT
23382,persons/1161,persons/129,CLOSE
23383,persons/5981,persons/1508,DISTANT
23384,persons/953,persons/6976,CLOSE
23385,persons/2567,persons/456,DISTANT
23386,persons/5599,persons/4451,CLOSE
23387,persons/1296,persons/888,CASUAL
23388,persons/6889,persons/5460,CASUAL
23389,persons/6223,persons/513,CASUAL
23390,persons/5422,persons/8847,DISTANT
23391,persons/4442,persons/6440,CASUAL
23392,persons/4455,persons/7882,CASUAL
23393,persons/5130,persons/3544,CLOSE
23394,persons/8318,persons/4575,DISTANT
23395,persons/8108,persons/2444,DISTANT
23396,persons/7871,persons/4483,CLOSE
23397,persons/9469,persons/4917,DISTANT
23398,persons/7590,persons/8150,DISTANT
23399,persons/3986,persons/890,DISTANT
23400,persons/9403,persons/443,CASUAL
23401,persons/2043,persons/8167,CASUAL
23402,persons/9616,persons/8755,CASUAL
23403,persons/2625,persons/7084,DISTANT
23404,persons/767,persons/2934,CASUAL
23405,persons/7542,persons/136,DISTANT
23406,persons/5195,persons/3270,CASUAL
23407,persons/4808,persons/7640,CLOSE
23408,persons/8240,persons/1793,CLOSE
23409,persons/7654,persons/2641,DISTANT
23410,persons/3140,persons/1138,CLOSE
23411,persons/4464,persons/8488,DISTANT
23412,persons/9073,persons/3083,DISTANT
23413,persons/370,persons/8429,DISTANT
23414,persons/6629,persons/281,DISTANT
23415,persons/2989,persons/1055,DISTANT
23416,persons/3605,persons/3288,CLOSE
23417,persons/661,persons/1850,CLOSE
23418,persons/916,persons/4033,CASUAL
23419,persons/14,persons/9186,DISTANT
23420,persons/6900,persons/3047,CLOSE
23421,persons/1781,persons/2784,CLOSE
23422,persons/1616,persons/2932,CASUAL
23423,persons/6549,persons/8520,CASUAL
23424,persons/5048,persons/5672,DISTANT
23425,persons/344,persons/8186,CASUAL
23426,persons/7355,persons/6847,CASUAL
23427,persons/2110,persons/9119,DISTANT
23428,persons/9011,persons/3048,CLOSE
23429,persons/6831,persons/9402,CLOSE
23430,persons/4719,persons/5014,CASUAL
23431,persons/3609,persons/6341,CLOSE
23432,persons/7152,persons/7877,CASUAL
23433,persons/855,persons/5913,CASUAL
23434,persons/6903,persons/3261,CASUAL
23435,persons/5480,persons/6987,CLOSE
23436,persons/7588,persons/4237,CLOSE
23437,persons/8265,persons/3774,CLOSE
23438,persons/2494,persons/2269,CLOSE
23439,persons/5331,persons/8839,DISTANT
23440,persons/1655,persons/6322,CLOSE
23441,persons/8181,persons/578,CASUAL
23442,persons/7840,persons/4677,CLOSE
23443,persons/9794,persons/792,DISTANT
23444,persons/2284,persons/2152,CASUAL
23445,persons/1433,persons/3281,DISTANT
23446,persons/3446,persons/3273,CASUAL
23447,persons/9647,persons/6961,CASUAL
23448,persons/5793,persons/6252,CASUAL
23449,persons/1493,persons/7124,CASUAL
23450,persons/8608,persons/1996,CLOSE
23451,persons/3976,persons/5722,DISTANT
23452,persons/8757,persons/2765,CASUAL
23453,persons/2454,persons/1978,CLOSE
23454,persons/42,persons/3929,CASUAL
23455,persons/9724,persons/8289,CLOSE
23456,persons/8854,persons/6380,DISTANT
23457,persons/3840,persons/7784,CLOSE
23458,persons/807,persons/8622,CASUAL
23459,persons/2469,persons/8880,DISTANT
23460,persons/6809,persons/7661,CASUAL
23461,persons/9224,persons/9594,CLOSE
23462,persons/7758,persons/7914,DISTANT
23463,persons/3503,persons/2898,CASUAL
23464,persons/5919,persons/5956,CLOSE
23465,persons/9842,persons/9203,CASUAL
23466,persons/755,persons/4569,CASUAL
23467,persons/9252,persons/6946,DISTANT
23468,persons/2882,persons/784,CASUAL
23469,persons/765,persons/1968,CLOSE
23470,persons/8957,persons/4260,CASUAL
23471,persons/2120,persons/4240,DISTANT
23472,persons/6841,persons/4794,DISTANT
23473,persons/1363,persons/921,CLOSE
23474,persons/3402,persons/969,CASUAL
23475,persons/9176,persons/6864,CASUAL
23476,persons/2375,persons/4298,DISTANT
23477,persons/7771,persons/6599,CASUAL
23478,persons/9423,persons/9622,DISTANT
23479,persons/6238,persons/5276,DISTANT
23480,persons/2677,persons/548,CASUAL
23481,persons/3608,persons/1514,CASUAL
23482,persons/1687,persons/2402,DISTANT
23483,persons/9433,persons/4970,DISTANT
23484,persons/578,persons/9547,CASUAL
23485,persons/517,persons/9297,CASUAL
23486,persons/1171,persons/1212,DISTANT
23487,persons/3477,persons/2630,DISTANT
23488,persons/5905,persons/6637,CASUAL
23489,persons/6187,persons/9237,DISTANT
23490,persons/6123,persons/8726,DISTANT
23491,persons/7496,persons/5792,CLOSE
23492,persons/1903,persons/2792,CLOSE
23493,persons/5649,persons/1507,DISTANT
23494,persons/1755,persons/3597,CLOSE
23495,persons/1737,persons/3321,CLOSE
23496,persons/5541,persons/8602,CASUAL
23497,persons/4275,persons/8152,DISTANT
23498,persons/9655,persons/9367,CASUAL
23499,persons/9939,persons/6190,CASUAL
23500,persons/9985,persons/4834,CLOSE
23501,persons/9002,persons/8389,DISTANT
23502,persons/3432,persons/4432,CASUAL
23503,persons/2043,persons/4387,CLOSE
23504,persons/3964,persons/1513,DISTANT
23505,persons/3127,persons/6315,CLOSE
23506,persons/7104,persons/9031,CLOSE
23507,persons/6020,persons/6253,CLOSE
23508,persons/3009,persons/6744,CASUAL
23509,persons/4028,persons/9628,CASUAL
23510,persons/3068,persons/9807,CLOSE
23511,persons/1521,persons/6995,CASUAL
23512,persons/7028,persons/9801,CASUAL
23513,persons/648,persons/813,DISTANT
23514,persons/918,persons/7231,CASUAL
23515,persons/267,persons/5348,CASUAL
23516,persons/6214,persons/4605,CLOSE
23517,persons/441,persons/4975,CLOSE
23518,persons/5531,persons/6533,CASUAL
23519,persons/3384,persons/4531,CLOSE
23520,persons/1813,persons/7795,DISTANT
23521,persons/2815,persons/6215,DISTANT
23522,persons/6653,persons/2107,DISTANT
23523,persons/6447,persons/7338,CLOSE
23524,persons/2135,persons/9009,CASUAL
23525,persons/5871,persons/6291,CLOSE
23526,persons/2218,persons/7141,CLOSE
23527,persons/2695,persons/7151,CASUAL
23528,persons/299,persons/2301,CLOSE
23529,persons/9784,persons/5558,DISTANT
23530,persons/7831,persons/1401,CLOSE
23531,persons/7776,persons/7200,CLOSE
23532,persons/3467,persons/8934,CLOSE
23533,persons/8855,persons/5816,CLOSE
23534,persons/6554,persons/814,DISTANT
23535,persons/5576,persons/2967,CLOSE
23536,persons/2360,persons/9376,DISTANT
23537,persons/2039,persons/9032,CLOSE
23538,persons/5645,persons/2966,DISTANT
23539,persons/133,persons/9151,DISTANT
23540,persons/5380,persons/3698,CLOSE
23541,persons/7126,persons/1554,CLOSE
23542,persons/409,persons/603,CASUAL
23543,persons/4572,persons/9358,CASUAL
23544,persons/7306,persons/6648,CASUAL
23545,persons/5962,persons/8631,DISTANT
23546,persons/7472,persons/1306,DISTANT
23547,persons/9632,persons/9539,CLOSE
23548,persons/6497,persons/5380,DISTANT
23549,persons/4434,persons/8445,CLOSE
23550,persons/5988,persons/7151,DISTANT
23551,persons/8193,persons/4403,CLOSE
23552,persons/4496,persons/5757,CASUAL
23553,persons/5149,persons/6872,DISTANT
23554,persons/5290,persons/9314,DISTANT
23555,persons/5716,persons/7342,CLOSE
23556,persons/5599,persons/9004,DISTANT
23557,persons/9276,persons/4045,CLOSE
23558,persons/861,persons/8284,DISTANT
23559,persons/7344,persons/6046,CLOSE
23560,persons/6530,persons/3489,CASUAL
23561,persons/7163,persons/7209,DISTANT
23562,persons/493,persons/425,DISTANT
23563,persons/5272,persons/3886,CASUAL
23564,persons/6852,persons/1187,CASUAL
23565,persons/4330,persons/7765,DISTANT
23566,persons/688,persons/3333,CLOSE
23567,persons/8160,persons/8919,CASUAL
23568,persons/4598,persons/3917,DISTANT
23569,persons/226,persons/2229,CASUAL
23570,persons/2342,persons/4849,CASUAL
23571,persons/1697,persons/8464,CASUAL
23572,persons/1203,persons/2742,CLOSE
23573,persons/4239,persons/6222,CASUAL
23574,persons/7481,persons/2103,DISTANT
23575,persons/9644,persons/7937,DISTANT
23576,persons/6733,persons/2546,DISTANT
23577,persons/5581,persons/6950,DISTANT
23578,persons/9097,persons/4959,DISTANT
23579,persons/2072,persons/517,CLOSE
23580,persons/18,persons/8638,CASUAL
23581,persons/9809,persons/7503,DISTANT
23582,persons/9273,persons/85,CASUAL
23583,persons/2853,persons/7272,CLOSE
23584,persons/3069,persons/6497,CASUAL
23585,persons/3218,persons/2477,CLOSE
23586,persons/4428,persons/844,DISTANT
23587,persons/453,persons/6401,DISTANT
23588,persons/3900,persons/1126,CLOSE
23589,persons/3750,persons/4082,DISTANT
23590,persons/6053,persons/3548,DISTANT
23591,persons/2216,persons/3561,CLOSE
23592,persons/9359,persons/6188,CLOSE
23593,persons/6101,persons/4372,DISTANT
23594,persons/3170,persons/644,DISTANT
23595,persons/6187,persons/3758,DISTANT
23596,persons/1024,persons/6056,CLOSE
23597,persons/715,persons/2309,CLOSE
23598,persons/645,persons/8466,DISTANT
23599,persons/9083,persons/9899,CLOSE
23600,persons/896,persons/4944,CASUAL
23601,persons/7895,persons/4710,CASUAL
23602,persons/3432,persons/8008,DISTANT
23603,persons/137,persons/3529,DISTANT
23604,persons/4931,persons/106,DISTANT
23605,persons/9217,persons/2379,CLOSE
23606,persons/1031,persons/3329,DISTANT
23607,persons/9805,persons/13,CLOSE
23608,persons/1959,persons/5064,CASUAL
23609,persons/5163,persons/4811,DISTANT
23610,persons/9770,persons/6112,DISTANT
23611,persons/5369,persons/5884,CASUAL
23612,persons/303,persons/5423,CLOSE
23613,persons/4184,persons/8175,CASUAL
23614,persons/9428,persons/9851,DISTANT
23615,persons/4781,persons/3190,CLOSE
23616,persons/5430,persons/573,CASUAL
23617,persons/3155,persons/9178,DISTANT
23618,persons/1345,persons/3169,CASUAL
23619,persons/9571,persons/6470,CLOSE
23620,persons/558,persons/94,DISTANT
23621,persons/7816,persons/5183,CLOSE
23622,persons/6323,persons/4812,CLOSE
23623,persons/6599,persons/3274,DISTANT
23624,persons/7623,persons/5330,CLOSE
23625,persons/3046,persons/3198,CASUAL
23626,persons/4932,persons/6395,DISTANT
23627,persons/6977,persons/8270,CASUAL
23628,persons/1115,persons/2967,CLOSE
23629,persons/1056,persons/8966,CASUAL
23630,persons/47,persons/440,CASUAL
23631,persons/4743,persons/6316,CASUAL
23632,persons/7245,persons/8504,CASUAL
23633,persons/5260,persons/1087,CASUAL
23634,persons/3427,persons/6120,DISTANT
23635,persons/9770,persons/8745,CLOSE
23636,persons/4453,persons/32,CLOSE
23637,persons/3089,persons/6906,CLOSE
23638,persons/3844,persons/9798,DISTANT
23639,persons/2020,persons/4475,CASUAL
23640,persons/4188,persons/6703,CLOSE
23641,persons/1374,persons/1699,DISTANT
23642,persons/5741,persons/4667,CLOSE
23643,persons/1096,persons/7360,CLOSE
23644,persons/4915,persons/9153,CLOSE
23645,persons/3289,persons/445,CASUAL
23646,persons/9386,persons/7786,DISTANT
23647,persons/7856,persons/5003,CLOSE
23648,persons/2244,persons/3611,CASUAL
23649,persons/4296,persons/1218,DISTANT
23650,persons/1261,persons/5346,CASUAL
23651,persons/4942,persons/2307,DISTANT
23652,persons/6406,persons/2709,CLOSE
23653,persons/1536,persons/4256,DISTANT
23654,persons/5491,persons/9362,DISTANT
23655,persons/7911,persons/4060,CLOSE
23656,persons/4249,persons/7312,DISTANT
23657,persons/4102,persons/6846,DISTANT
23658,persons/2335,persons/469,CASUAL
23659,persons/3472,persons/5428,CASUAL
23660,persons/4014,persons/9648,CASUAL
23661,persons/3304,persons/3395,DISTANT
23662,persons/8980,persons/8234,DISTANT
23663,persons/1441,persons/6716,CASUAL
23664,persons/2255,persons/2236,CLOSE
23665,persons/3727,persons/7829,CASUAL
23666,persons/5760,persons/3535,CLOSE
