_key,_from,_to,exposure
211399,persons/42841,persons/25835,CLOSE
211400,persons/71894,persons/46695,DISTANT
211401,persons/86467,persons/30995,DISTANT
211402,persons/42203,persons/20418,CLOSE
211403,persons/8508,persons/93454,CASUAL
211404,persons/30379,persons/60392,CASUAL
211405,persons/95111,persons/26452,CLOSE
211406,persons/84002,persons/64270,CLOSE
211407,persons/80940,persons/72036,CLOSE
211408,persons/68198,persons/91291,CLOSE
211409,persons/63046,persons/93372,CASUAL
211410,persons/52030,persons/88231,DISTANT
211411,persons/13428,persons/62787,CASUAL
211412,persons/15296,persons/91396,DISTANT
211413,persons/63324,persons/47258,CASUAL
211414,persons/68952,persons/34702,DISTANT
211415,persons/97925,persons/85581,CASUAL
211416,persons/88586,persons/56002,CASUAL
211417,persons/88888,persons/28823,CASUAL
211418,persons/19832,persons/3670,CLOSE
211419,persons/78266,persons/39729,CLOSE
211420,persons/64817,persons/42515,CASUAL
211421,persons/697,persons/86431,DISTANT
211422,persons/5406,persons/53971,DISTANT
211423,persons/53546,persons/37573,CLOSE
211424,persons/47059,persons/65377,CASUAL
211425,persons/42981,persons/26138,DISTANT
211426,persons/74608,persons/87099,DISTANT
211427,persons/35669,persons/10351,CLOSE
211428,persons/14311,persons/6232,CASUAL
211429,persons/28097,persons/23650,DISTANT
211430,persons/98172,persons/53886,DISTANT
211431,persons/69415,persons/33796,CLOSE
211432,persons/37415,persons/54141,CASUAL
211433,persons/40079,persons/54471,DISTANT
211434,persons/55251,persons/3606,DISTANT
211435,persons/48206,persons/40397,CASUAL
211436,persons/17797,persons/12017,CASUAL
211437,persons/62215,persons/8540,CLOSE
211438,persons/5215,persons/60510,CASUAL
211439,persons/12423,persons/79365,CLOSE
211440,persons/86150,persons/2140,DISTANT
211441,persons/45608,persons/53856,CASUAL
211442,persons/6060,persons/96118,DISTANT
211443,persons/68892,persons/43060,DISTANT
211444,persons/99290,persons/80919,CASUAL
211445,persons/7942,persons/18434,CLOSE
211446,persons/99076,persons/31435,CLOSE
211447,persons/67834,persons/2504,CLOSE
211448,persons/89092,persons/65482,CASUAL
211449,persons/89911,persons/13359,CLOSE
211450,persons/34081,persons/2641,CLOSE
211451,persons/62815,persons/12400,CLOSE
211452,persons/32216,persons/95875,CASUAL
211453,persons/66587,persons/85810,DISTANT
211454,persons/14291,persons/41088,CASUAL
211455,persons/89937,persons/99166,DISTANT
211456,persons/11433,persons/59702,CLOSE
211457,persons/2875,persons/2206,DISTANT
211458,persons/33613,persons/79847,DISTANT
211459,persons/17953,persons/68535,CASUAL
211460,persons/8734,persons/5106,CLOSE
211461,persons/16720,persons/36934,CASUAL
211462,persons/49997,persons/55877,CASUAL
211463,persons/26335,persons/18286,CLOSE
211464,persons/77560,persons/92573,DISTANT
211465,persons/43902,persons/72620,DISTANT
211466,persons/31862,persons/25871,CLOSE
211467,persons/56332,persons/25228,DISTANT
211468,persons/54882,persons/87344,CLOSE
211469,persons/47652,persons/89552,CLOSE
211470,persons/95125,persons/58493,CASUAL
211471,persons/50742,persons/70237,DISTANT
211472,persons/80921,persons/34985,CASUAL
211473,persons/40468,persons/25977,CLOSE
211474,persons/14496,persons/84384,CASUAL
211475,persons/42232,persons/29258,CASUAL
211476,persons/14369,persons/64804,DISTANT
211477,persons/78928,persons/38715,DISTANT
211478,persons/81626,persons/11809,CLOSE
211479,persons/83391,persons/40813,DISTANT
211480,persons/61183,persons/48866,CASUAL
211481,persons/31047,persons/80852,DISTANT
211482,persons/12121,persons/21234,CLOSE
211483,persons/35505,persons/45306,CASUAL
211484,persons/29136,persons/48270,CLOSE
211485,persons/32319,persons/14943,DISTANT
211486,persons/79539,persons/61193,DISTANT
211487,persons/44935,persons/54011,DISTANT
211488,persons/41802,persons/77442,DISTANT
211489,persons/67475,persons/7325,CLOSE
211490,persons/15852,persons/39180,CASUAL
211491,persons/62276,persons/87831,CASUAL
211492,persons/67161,persons/9005,CLOSE
211493,persons/96766,persons/24070,CASUAL
211494,persons/23182,persons/68152,DISTANT
211495,persons/54281,persons/42711,CASUAL
211496,persons/33922,persons/66441,CLOSE
211497,persons/86861,persons/53548,DISTANT
211498,persons/50981,persons/19051,DISTANT
211499,persons/52966,persons/23099,DISTANT
211500,persons/89453,persons/47687,DISTANT
211501,persons/42635,persons/61741,CASUAL
211502,persons/14448,persons/38993,CLOSE
211503,persons/341,persons/87301,CASUAL
211504,persons/11945,persons/23062,CLOSE
211505,persons/52924,persons/67564,DISTANT
211506,persons/59163,persons/82407,DISTANT
211507,persons/34608,persons/4025,CLOSE
211508,persons/19148,persons/69880,CLOSE
211509,persons/83125,persons/87806,CASUAL
211510,persons/85759,persons/27831,CLOSE
211511,persons/82246,persons/16938,CLOSE
211512,persons/40568,persons/10291,CASUAL
211513,persons/86115,persons/23436,CASUAL
211514,persons/16733,persons/38246,DISTANT
211515,persons/92970,persons/32511,CLOSE
211516,persons/97663,persons/23791,DISTANT
211517,persons/92140,persons/20738,DISTANT
211518,persons/79003,persons/46713,DISTANT
211519,persons/99147,persons/14003,CASUAL
211520,persons/47478,persons/44611,CLOSE
211521,persons/2624,persons/87055,CLOSE
211522,persons/43833,persons/22933,CASUAL
211523,persons/72006,persons/93632,DISTANT
211524,persons/16405,persons/41987,CASUAL
211525,persons/41000,persons/50003,CLOSE
211526,persons/51719,persons/23945,CLOSE
211527,persons/30857,persons/56102,CASUAL
211528,persons/76421,persons/52780,CASUAL
211529,persons/3090,persons/99188,CASUAL
211530,persons/13871,persons/60879,DISTANT
211531,persons/57789,persons/20108,CLOSE
211532,persons/83526,persons/71245,CLOSE
211533,persons/97361,persons/5105,CLOSE
211534,persons/93476,persons/26337,CASUAL
211535,persons/47134,persons/19128,CASUAL
211536,persons/22297,persons/44542,DISTANT
211537,persons/38977,persons/32695,CLOSE
211538,persons/13575,persons/50200,DISTANT
211539,persons/50841,persons/49360,CASUAL
211540,persons/61779,persons/72574,CLOSE
211541,persons/70235,persons/66342,CASUAL
211542,persons/82925,persons/75491,CASUAL
211543,persons/64721,persons/64116,CLOSE
211544,persons/69805,persons/10883,CASUAL
211545,persons/29779,persons/86329,CLOSE
211546,persons/26585,persons/72151,CASUAL
211547,persons/66640,persons/29428,CASUAL
211548,persons/21973,persons/493,CLOSE
211549,persons/25879,persons/79834,CLOSE
211550,persons/5278,persons/1951,CLOSE
211551,persons/41924,persons/24287,DISTANT
211552,persons/87171,persons/43678,CLOSE
211553,persons/5252,persons/2664,DISTANT
211554,persons/42049,persons/46422,CASUAL
211555,persons/17420,persons/32444,CASUAL
211556,persons/34601,persons/52880,CLOSE
211557,persons/8592,persons/2543,CLOSE
211558,persons/11373,persons/9386,CLOSE
211559,persons/14991,persons/99335,DISTANT
211560,persons/1669,persons/66430,CLOSE
211561,persons/67607,persons/56843,CLOSE
211562,persons/3309,persons/46180,DISTANT
211563,persons/57001,persons/46890,DISTANT
211564,persons/71799,persons/81931,CASUAL
211565,persons/20514,persons/67762,CASUAL
211566,persons/31640,persons/91245,CLOSE
211567,persons/37151,persons/99096,CLOSE
211568,persons/72579,persons/50321,DISTANT
211569,persons/55912,persons/23922,CASUAL
211570,persons/43663,persons/21842,CLOSE
211571,persons/80761,persons/88547,CASUAL
211572,persons/41588,persons/41160,CASUAL
211573,persons/23320,persons/70435,CASUAL
211574,persons/26140,persons/75201,CASUAL
211575,persons/7898,persons/38691,DISTANT
211576,persons/77936,persons/13429,CASUAL
211577,persons/61919,persons/26459,CLOSE
211578,persons/63256,persons/87075,DISTANT
211579,persons/32130,persons/55383,DISTANT
211580,persons/26801,persons/31017,CASUAL
211581,persons/87855,persons/10332,CLOSE
211582,persons/69443,persons/49802,DISTANT
211583,persons/73286,persons/95303,CLOSE
211584,persons/69669,persons/72045,CASUAL
211585,persons/28303,persons/52590,CASUAL
211586,persons/56200,persons/65137,CLOSE
211587,persons/17527,persons/80750,CLOSE
211588,persons/7331,persons/5913,CLOSE
211589,persons/10085,persons/75699,CASUAL
211590,persons/95436,persons/37168,CASUAL
211591,persons/93921,persons/68684,CASUAL
211592,persons/41753,persons/4271,CLOSE
211593,persons/99901,persons/31935,CASUAL
211594,persons/64579,persons/21077,CASUAL
211595,persons/33356,persons/98196,CLOSE
211596,persons/94340,persons/90668,CLOSE
211597,persons/32882,persons/24168,CLOSE
211598,persons/17656,persons/83133,DISTANT
211599,persons/57057,persons/8122,CASUAL
211600,persons/3414,persons/87400,DISTANT
211601,persons/17177,persons/18916,CLOSE
211602,persons/69644,persons/89934,CASUAL
211603,persons/2517,persons/64313,CLOSE
211604,persons/92173,persons/38005,CLOSE
211605,persons/31675,persons/97099,CLOSE
211606,persons/16672,persons/83931,CLOSE
211607,persons/3680,persons/7869,CASUAL
211608,persons/45634,persons/69726,CLOSE
211609,persons/69810,persons/58918,CLOSE
211610,persons/16586,persons/40790,CLOSE
211611,persons/16912,persons/67561,CLOSE
211612,persons/10334,persons/87669,CLOSE
211613,persons/39040,persons/14934,CASUAL
211614,persons/59040,persons/76104,CASUAL
211615,persons/81290,persons/3825,DISTANT
211616,persons/76621,persons/37800,CLOSE
211617,persons/70979,persons/80171,CASUAL
211618,persons/19245,persons/55017,DISTANT
211619,persons/31480,persons/87629,CASUAL
211620,persons/87668,persons/80382,CASUAL
211621,persons/3875,persons/60196,CLOSE
211622,persons/47001,persons/22564,CLOSE
211623,persons/70168,persons/25740,DISTANT
211624,persons/4366,persons/18145,CLOSE
211625,persons/14764,persons/60334,CASUAL
211626,persons/21567,persons/20342,CASUAL
211627,persons/6316,persons/95369,CLOSE
211628,persons/61004,persons/84785,DISTANT
211629,persons/7946,persons/13181,DISTANT
211630,persons/67836,persons/91059,CASUAL
211631,persons/14817,persons/10563,DISTANT
211632,persons/72641,persons/44495,CASUAL
211633,persons/62645,persons/40699,CASUAL
211634,persons/46893,persons/58594,CASUAL
211635,persons/31444,persons/1251,CLOSE
211636,persons/57385,persons/5303,CLOSE
211637,persons/96429,persons/66954,CLOSE
211638,persons/2107,persons/55965,DISTANT
211639,persons/85292,persons/66448,CASUAL
211640,persons/70035,persons/8909,CLOSE
211641,persons/81531,persons/43823,CLOSE
211642,persons/53486,persons/84509,CASUAL
211643,persons/76099,persons/9018,CLOSE
211644,persons/14404,persons/61427,CLOSE
211645,persons/23918,persons/98169,CLOSE
211646,persons/12423,persons/62297,CASUAL
211647,persons/65626,persons/62276,DISTANT
211648,persons/46611,persons/54857,DISTANT
211649,persons/98156,persons/54864,CLOSE
211650,persons/49900,persons/14721,DISTANT
211651,persons/8659,persons/98618,CLOSE
211652,persons/20391,persons/32936,DISTANT
211653,persons/95015,persons/75956,CASUAL
211654,persons/34979,persons/94803,DISTANT
211655,persons/38660,persons/44893,CLOSE
211656,persons/46816,persons/35052,CLOSE
211657,persons/91116,persons/43870,CASUAL
211658,persons/74547,persons/38538,CASUAL
211659,persons/2542,persons/22068,CASUAL
211660,persons/11740,persons/27586,CLOSE
211661,persons/58164,persons/73133,CLOSE
211662,persons/71055,persons/96370,DISTANT
211663,persons/8321,persons/70897,DISTANT
211664,persons/61831,persons/93524,DISTANT
211665,persons/12403,persons/29337,DISTANT
211666,persons/12846,persons/7950,CLOSE
211667,persons/70964,persons/25136,CASUAL
211668,persons/3783,persons/54714,CLOSE
211669,persons/1918,persons/12642,CASUAL
211670,persons/56841,persons/12653,DISTANT
211671,persons/66351,persons/59061,CASUAL
211672,persons/30588,persons/38790,CLOSE
211673,persons/63290,persons/93092,CLOSE
211674,persons/76894,persons/42076,CASUAL
211675,persons/9304,persons/57974,CLOSE
211676,persons/93257,persons/90349,CLOSE
211677,persons/41152,persons/40728,CLOSE
211678,persons/72079,persons/31114,CLOSE
211679,persons/45899,persons/97319,CASUAL
211680,persons/27931,persons/83442,CLOSE
211681,persons/12018,persons/56349,DISTANT
211682,persons/88740,persons/27889,CASUAL
211683,persons/89308,persons/56706,CASUAL
211684,persons/9384,persons/28845,CASUAL
211685,persons/78227,persons/43031,DISTANT
211686,persons/90660,persons/38322,CASUAL
211687,persons/81369,persons/58703,CLOSE
211688,persons/91544,persons/80772,CLOSE
211689,persons/47530,persons/57376,CLOSE
211690,persons/51774,persons/87051,CLOSE
211691,persons/24695,persons/33707,DISTANT
211692,persons/75544,persons/14887,CLOSE
211693,persons/66101,persons/24288,DISTANT
211694,persons/84989,persons/22856,CLOSE
211695,persons/91708,persons/51348,CLOSE
211696,persons/82059,persons/71661,CLOSE
211697,persons/28385,persons/80948,CASUAL
211698,persons/15730,persons/52445,CLOSE
211699,persons/42230,persons/42073,CLOSE
211700,persons/98966,persons/49910,DISTANT
211701,persons/93571,persons/82302,DISTANT
211702,persons/19760,persons/27830,DISTANT
211703,persons/43720,persons/68328,CASUAL
211704,persons/17731,persons/7714,CASUAL
211705,persons/75876,persons/15126,CLOSE
211706,persons/51438,persons/3813,CASUAL
211707,persons/6761,persons/86044,DISTANT
211708,persons/84706,persons/4886,DISTANT
211709,persons/77403,persons/73416,CLOSE
211710,persons/86309,persons/3578,CASUAL
211711,persons/93445,persons/50155,DISTANT
211712,persons/50289,persons/13653,CLOSE
211713,persons/69396,persons/52765,CASUAL
211714,persons/87178,persons/49526,CASUAL
211715,persons/93070,persons/91609,CLOSE
211716,persons/10214,persons/38437,DISTANT
211717,persons/11067,persons/37844,DISTANT
211718,persons/16478,persons/76129,DISTANT
211719,persons/75174,persons/78061,DISTANT
211720,persons/80643,persons/47154,DISTANT
211721,persons/65053,persons/87991,CLOSE
211722,persons/77328,persons/84779,DISTANT
211723,persons/35409,persons/97399,CASUAL
211724,persons/99175,persons/54536,CLOSE
211725,persons/35344,persons/75853,CLOSE
211726,persons/65607,persons/84209,CLOSE
211727,persons/96273,persons/50050,CASUAL
211728,persons/69211,persons/19972,CLOSE
211729,persons/43598,persons/12352,DISTANT
211730,persons/32680,persons/51388,CLOSE
211731,persons/72588,persons/41323,CLOSE
211732,persons/23517,persons/35037,CASUAL
211733,persons/88839,persons/874,DISTANT
211734,persons/48410,persons/62310,CLOSE
211735,persons/94323,persons/84944,CASUAL
211736,persons/54816,persons/98667,DISTANT
211737,persons/66871,persons/50715,CLOSE
211738,persons/66657,persons/70362,CLOSE
211739,persons/83064,persons/92247,CLOSE
211740,persons/90997,persons/19344,CLOSE
211741,persons/57000,persons/84990,DISTANT
211742,persons/5413,persons/5369,CASUAL
211743,persons/91495,persons/72644,CASUAL
211744,persons/88989,persons/61019,CASUAL
211745,persons/71162,persons/49507,DISTANT
211746,persons/88022,persons/50682,CLOSE
211747,persons/60924,persons/38350,CASUAL
211748,persons/13250,persons/41142,CASUAL
211749,persons/79226,persons/14029,DISTANT
211750,persons/71149,persons/80268,CLOSE
211751,persons/53161,persons/4706,CLOSE
211752,persons/83843,persons/90148,DISTANT
211753,persons/30602,persons/29063,CLOSE
211754,persons/41938,persons/58205,DISTANT
211755,persons/5411,persons/85164,CLOSE
211756,persons/225,persons/36727,CASUAL
211757,persons/87147,persons/9264,DISTANT
211758,persons/14884,persons/76755,DISTANT
211759,persons/34109,persons/43749,DISTANT
211760,persons/6131,persons/57912,CASUAL
211761,persons/20862,persons/78876,CASUAL
211762,persons/88094,persons/20525,CASUAL
211763,persons/82552,persons/1563,CLOSE
211764,persons/28854,persons/67672,DISTANT
211765,persons/49377,persons/41748,CLOSE
211766,persons/59379,persons/31979,DISTANT
211767,persons/39657,persons/47344,CLOSE
211768,persons/38056,persons/68443,CASUAL
211769,persons/69125,persons/22382,CLOSE
211770,persons/31045,persons/90547,DISTANT
211771,persons/73723,persons/68553,CLOSE
211772,persons/33661,persons/31472,DISTANT
211773,persons/39866,persons/66439,CASUAL
211774,persons/68598,persons/50977,CLOSE
211775,persons/58030,persons/68811,CASUAL
211776,persons/78002,persons/73269,DISTANT
211777,persons/8456,persons/811,CASUAL
211778,persons/3312,persons/5860,CLOSE
211779,persons/72458,persons/28387,CLOSE
211780,persons/20149,persons/29090,CLOSE
211781,persons/70803,persons/6032,CLOSE
211782,persons/10769,persons/11371,DISTANT
211783,persons/51404,persons/38229,DISTANT
211784,persons/75998,persons/1844,DISTANT
211785,persons/95519,persons/52376,CASUAL
211786,persons/42410,persons/85103,DISTANT
211787,persons/12388,persons/25417,CASUAL
211788,persons/80479,persons/23364,CLOSE
211789,persons/98498,persons/43320,CASUAL
211790,persons/29300,persons/79602,DISTANT
211791,persons/69617,persons/58732,CASUAL
211792,persons/94332,persons/65807,CLOSE
211793,persons/49246,persons/21151,CASUAL
211794,persons/86754,persons/17179,CLOSE
211795,persons/20871,persons/34416,CLOSE
211796,persons/88350,persons/7522,CASUAL
211797,persons/74901,persons/61115,CASUAL
211798,persons/6672,persons/27118,CASUAL
211799,persons/17393,persons/73498,CLOSE
211800,persons/63010,persons/57099,CASUAL
211801,persons/96168,persons/46466,CLOSE
211802,persons/95587,persons/2064,CLOSE
211803,persons/39301,persons/57329,CASUAL
211804,persons/56926,persons/76044,CLOSE
211805,persons/61904,persons/61802,DISTANT
211806,persons/40783,persons/67056,CASUAL
211807,persons/79675,persons/72622,CLOSE
211808,persons/99949,persons/15291,DISTANT
211809,persons/58768,persons/57125,CASUAL
211810,persons/66942,persons/21737,CLOSE
211811,persons/86661,persons/44720,CASUAL
211812,persons/57980,persons/52557,DISTANT
211813,persons/22664,persons/68041,CLOSE
211814,persons/62123,persons/57989,CASUAL
211815,persons/81498,persons/41004,CASUAL
211816,persons/52596,persons/68026,DISTANT
211817,persons/98144,persons/59223,CLOSE
211818,persons/93874,persons/45817,CASUAL
211819,persons/55142,persons/53384,DISTANT
211820,persons/32334,persons/68027,CLOSE
211821,persons/48223,persons/94951,DISTANT
211822,persons/40939,persons/55318,CASUAL
211823,persons/15440,persons/63505,CLOSE
211824,persons/78230,persons/65267,DISTANT
211825,persons/22339,persons/21120,CLOSE
211826,persons/18608,persons/50931,CASUAL
211827,persons/91491,persons/29183,DISTANT
211828,persons/2048,persons/68961,CASUAL
211829,persons/90606,persons/75544,CLOSE
211830,persons/98108,persons/26019,CLOSE
211831,persons/77950,persons/71464,CLOSE
211832,persons/3690,persons/55449,DISTANT
211833,persons/53920,persons/54786,DISTANT
211834,persons/40137,persons/15356,DISTANT
211835,persons/24075,persons/70931,CLOSE
211836,persons/58276,persons/57959,DISTANT
211837,persons/32855,persons/69315,DISTANT
211838,persons/5083,persons/67671,CASUAL
211839,persons/78030,persons/48293,CLOSE
211840,persons/76569,persons/25464,CLOSE
211841,persons/65504,persons/38409,CASUAL
211842,persons/32668,persons/70138,DISTANT
211843,persons/55358,persons/95748,CLOSE
211844,persons/49191,persons/85949,CLOSE
211845,persons/31879,persons/56266,DISTANT
211846,persons/83872,persons/21997,CLOSE
211847,persons/46105,persons/61514,CASUAL
211848,persons/527,persons/23984,DISTANT
211849,persons/90060,persons/35875,DISTANT
211850,persons/31728,persons/89473,DISTANT
211851,persons/35625,persons/56855,CASUAL
211852,persons/83080,persons/67525,CLOSE
211853,persons/25700,persons/6215,DISTANT
211854,persons/62857,persons/89386,CLOSE
211855,persons/33625,persons/73407,CLOSE
211856,persons/43801,persons/47955,CASUAL
211857,persons/24520,persons/56997,CLOSE
211858,persons/46953,persons/46775,CASUAL
211859,persons/36443,persons/95671,CLOSE
211860,persons/38250,persons/37018,CASUAL
211861,persons/71713,persons/67864,DISTANT
211862,persons/18610,persons/18479,DISTANT
211863,persons/26014,persons/72036,CASUAL
211864,persons/64705,persons/89347,CASUAL
211865,persons/5683,persons/33478,DISTANT
211866,persons/46621,persons/15031,DISTANT
211867,persons/75308,persons/86903,CLOSE
211868,persons/11643,persons/88764,CLOSE
211869,persons/60932,persons/63106,DISTANT
211870,persons/79393,persons/26422,CLOSE
211871,persons/48492,persons/21824,CLOSE
211872,persons/40038,persons/34158,CASUAL
211873,persons/3163,persons/73764,CASUAL
211874,persons/39859,persons/34449,CASUAL
211875,persons/67242,persons/35937,DISTANT
211876,persons/34090,persons/13876,DISTANT
211877,persons/93230,persons/42436,CLOSE
211878,persons/2209,persons/71563,CASUAL
211879,persons/3080,persons/62073,DISTANT
211880,persons/10663,persons/66150,CASUAL
211881,persons/52529,persons/97275,CASUAL
211882,persons/60740,persons/17453,DISTANT
211883,persons/87078,persons/47440,CASUAL
211884,persons/7474,persons/89252,CLOSE
211885,persons/46798,persons/27525,CASUAL
211886,persons/9102,persons/82327,DISTANT
211887,persons/827,persons/72297,CLOSE
211888,persons/36396,persons/84286,DISTANT
211889,persons/50655,persons/23512,CLOSE
211890,persons/5563,persons/1426,CASUAL
211891,persons/11603,persons/99687,CLOSE
211892,persons/13446,persons/13909,CASUAL
211893,persons/22647,persons/29139,DISTANT
211894,persons/12811,persons/89377,DISTANT
211895,persons/81646,persons/34467,CASUAL
211896,persons/19237,persons/10484,CLOSE
211897,persons/36881,persons/77136,CASUAL
211898,persons/74995,persons/44866,CASUAL
211899,persons/88276,persons/92843,CASUAL
211900,persons/56649,persons/71620,DISTANT
211901,persons/68863,persons/5433,DISTANT
211902,persons/18614,persons/54426,CLOSE
211903,persons/96745,persons/2781,CLOSE
211904,persons/13984,persons/92561,CLOSE
211905,persons/1212,persons/7872,CLOSE
211906,persons/7246,persons/75876,CASUAL
211907,persons/14513,persons/54323,CLOSE
211908,persons/15254,persons/81162,CLOSE
211909,persons/86167,persons/62436,CLOSE
211910,persons/41750,persons/73633,DISTANT
211911,persons/98074,persons/9684,CLOSE
211912,persons/48442,persons/36294,DISTANT
211913,persons/64926,persons/4722,CLOSE
211914,persons/45476,persons/6821,CASUAL
211915,persons/50102,persons/16228,CASUAL
211916,persons/53580,persons/26052,CLOSE
211917,persons/29420,persons/237,CLOSE
211918,persons/97296,persons/48438,CASUAL
211919,persons/64653,persons/17379,CLOSE
211920,persons/58089,persons/49263,CLOSE
211921,persons/99862,persons/31963,DISTANT
211922,persons/26533,persons/84936,DISTANT
211923,persons/43799,persons/58926,DISTANT
211924,persons/78038,persons/86254,CASUAL
211925,persons/20867,persons/60209,CLOSE
211926,persons/86732,persons/5377,CLOSE
211927,persons/35131,persons/89776,DISTANT
211928,persons/70006,persons/72727,CLOSE
211929,persons/22689,persons/42244,DISTANT
211930,persons/59450,persons/84952,DISTANT
211931,persons/85426,persons/756,CASUAL
211932,persons/36661,persons/84197,CASUAL
211933,persons/53554,persons/97691,CASUAL
211934,persons/27273,persons/3563,CLOSE
211935,persons/1148,persons/3344,DISTANT
211936,persons/83952,persons/37700,CLOSE
211937,persons/93765,persons/18057,CLOSE
211938,persons/62301,persons/11938,CLOSE
211939,persons/74338,persons/353,CASUAL
211940,persons/41505,persons/73344,DISTANT
211941,persons/42717,persons/61851,CASUAL
211942,persons/64897,persons/71506,DISTANT
211943,persons/55849,persons/74478,DISTANT
211944,persons/47550,persons/69587,CASUAL
211945,persons/27241,persons/58000,CASUAL
211946,persons/80335,persons/99091,CLOSE
211947,persons/72546,persons/41362,DISTANT
211948,persons/83250,persons/32990,DISTANT
211949,persons/41313,persons/31132,CLOSE
211950,persons/94149,persons/16016,DISTANT
211951,persons/71229,persons/99360,CASUAL
211952,persons/82579,persons/13884,CLOSE
211953,persons/61432,persons/27868,CLOSE
211954,persons/88389,persons/68272,CLOSE
211955,persons/41026,persons/53828,DISTANT
211956,persons/84763,persons/24923,DISTANT
211957,persons/63567,persons/52977,CLOSE
211958,persons/59228,persons/39559,DISTANT
211959,persons/92280,persons/65550,CLOSE
211960,persons/7134,persons/26885,CLOSE
211961,persons/42241,persons/49192,CLOSE
211962,persons/2554,persons/23627,CLOSE
211963,persons/46543,persons/46807,CLOSE
211964,persons/2280,persons/82858,CLOSE
211965,persons/29957,persons/88570,CLOSE
211966,persons/74287,persons/68896,CLOSE
211967,persons/53737,persons/94777,CLOSE
211968,persons/40311,persons/54488,CLOSE
211969,persons/21298,persons/20643,DISTANT
211970,persons/54338,persons/16641,DISTANT
211971,persons/61010,persons/15574,CASUAL
211972,persons/29191,persons/90693,CASUAL
211973,persons/57112,persons/66459,DISTANT
211974,persons/79258,persons/84367,CASUAL
211975,persons/8710,persons/61844,DISTANT
211976,persons/13050,persons/67973,CASUAL
211977,persons/34740,persons/52603,CLOSE
211978,persons/31013,persons/38242,CASUAL
211979,persons/88629,persons/54867,DISTANT
211980,persons/96009,persons/41453,DISTANT
211981,persons/55572,persons/34379,DISTANT
211982,persons/4706,persons/76126,CASUAL
211983,persons/97576,persons/77347,CASUAL
211984,persons/1390,persons/4982,CASUAL
211985,persons/97015,persons/65545,DISTANT
211986,persons/72705,persons/27326,DISTANT
211987,persons/79659,persons/40409,DISTANT
211988,persons/57445,persons/25829,CASUAL
211989,persons/96340,persons/23854,CLOSE
211990,persons/25013,persons/7885,CLOSE
211991,persons/86070,persons/16782,CLOSE
211992,persons/71073,persons/77438,DISTANT
211993,persons/38083,persons/89949,CLOSE
211994,persons/62118,persons/31449,CASUAL
211995,persons/27774,persons/97721,CASUAL
211996,persons/27738,persons/55405,DISTANT
211997,persons/83295,persons/48237,DISTANT
211998,persons/1989,persons/63129,CASUAL
211999,persons/1990,persons/703,CLOSE
212000,persons/86131,persons/72797,CLOSE
212001,persons/74600,persons/98481,CLOSE
212002,persons/19591,persons/34213,DISTANT
212003,persons/89163,persons/36710,CASUAL
212004,persons/28924,persons/90468,CASUAL
212005,persons/5413,persons/41200,CLOSE
212006,persons/94533,persons/64406,CASUAL
212007,persons/52800,persons/64379,DISTANT
212008,persons/76538,persons/92914,CASUAL
212009,persons/95027,persons/98371,CASUAL
212010,persons/63931,persons/65039,CASUAL
212011,persons/37444,persons/77751,DISTANT
212012,persons/65277,persons/52798,DISTANT
212013,persons/33064,persons/90006,CLOSE
212014,persons/48520,persons/98971,DISTANT
212015,persons/93219,persons/51329,CASUAL
212016,persons/26555,persons/54818,CLOSE
212017,persons/3613,persons/55921,DISTANT
212018,persons/95018,persons/19815,CASUAL
212019,persons/24667,persons/98017,DISTANT
212020,persons/4482,persons/73356,DISTANT
212021,persons/10418,persons/4197,DISTANT
212022,persons/52800,persons/79367,DISTANT
212023,persons/92722,persons/403,DISTANT
212024,persons/21547,persons/12378,CLOSE
212025,persons/82343,persons/2207,CLOSE
212026,persons/49299,persons/66310,CLOSE
212027,persons/68745,persons/75716,CLOSE
212028,persons/12123,persons/45288,CLOSE
212029,persons/85378,persons/71208,CLOSE
212030,persons/55673,persons/81323,CLOSE
212031,persons/53857,persons/4219,DISTANT
212032,persons/28690,persons/51506,CASUAL
212033,persons/21895,persons/61534,CASUAL
212034,persons/56718,persons/80574,CLOSE
212035,persons/96021,persons/18773,CLOSE
212036,persons/53301,persons/17594,DISTANT
212037,persons/50466,persons/54197,DISTANT
212038,persons/12888,persons/77304,DISTANT
212039,persons/78261,persons/57143,DISTANT
212040,persons/70956,persons/63719,DISTANT
212041,persons/99005,persons/25089,DISTANT
212042,persons/62723,persons/99728,CASUAL
212043,persons/5606,persons/7612,DISTANT
212044,persons/15880,persons/61930,CLOSE
212045,persons/76324,persons/70332,CLOSE
212046,persons/35276,persons/44594,CLOSE
212047,persons/97644,persons/72557,CASUAL
212048,persons/30227,persons/60369,CLOSE
212049,persons/18406,persons/8305,CLOSE
212050,persons/82008,persons/70168,DISTANT
212051,persons/12798,persons/92224,CLOSE
212052,persons/55876,persons/8684,CASUAL
212053,persons/77828,persons/56641,CLOSE
212054,persons/73268,persons/9838,CASUAL
212055,persons/1258,persons/40168,CLOSE
212056,persons/12299,persons/27688,DISTANT
212057,persons/90134,persons/64071,CLOSE
212058,persons/11284,persons/59274,CLOSE
212059,persons/64463,persons/34936,CASUAL
212060,persons/48056,persons/1426,DISTANT
212061,persons/18375,persons/15529,CLOSE
212062,persons/30361,persons/95581,CLOSE
212063,persons/49091,persons/27515,DISTANT
212064,persons/78220,persons/73151,CASUAL
